о ,0.02141613421413002
е ,0.017855744460916066
 н,0.01696845597503335
а ,0.01648123040968486
и ,0.015940209149490063
то,0.014714484456789459
 с,0.014621193188511692
 п,0.014620852709430386
 в,0.014169717926700302
ст,0.01198997084818106
 о,0.011983842224717555
на,0.010953552524686435
ь ,0.010892606769132712
не,0.010728155372862046
я ,0.010525910798566447
но,0.009930412885362736
ни,0.009617512609642775
по,0.008566453685652007
 и,0.008018963322912404
он,0.007966189065310016
 к,0.007953591339301704
ал,0.007863704861836993
ен,0.007680527116094515
ко,0.00764818160337047
го,0.007625369504922987
 т,0.007593704950361555
 д,0.007511989970848181
ра,0.0074905397887259206
м ,0.007458875234164488
от,0.007335962285813122
ос,0.007023062010093162
ли,0.00689265852195307
ть,0.0068163912077405875
пр,0.006780300425122181
й ,0.0066788376588930755
ла,0.006551498482484735
 м,0.006488509852443176
ро,0.006485105061630118
ре,0.006317248874546396
 ч,0.006302608274050251
ов,0.006259367430724424
во,0.006050994232965321
та,0.006030225009005671
т ,0.006003667640663826
ка,0.005925697931044815
ел,0.005884159483125516
ет,0.005743201143464946
ы ,0.005737753478164055
ло,0.005723112877667909
те,0.005618926278788358
ва,0.0056036047201296
у ,0.00544119619834677
ер,0.005415319788167535
л ,0.0053758242147360705
 б,0.005326114268865435
в ,0.005300578337767506
ор,0.005284916300027443
за,0.005185496408286171
ол,0.005090502744601874
ом,0.005070754957886142
ве,0.004993806685511049
ог,0.004865105592777486
 з,0.004826290977508633
де,0.004705761382726406
ат,0.004499771538536444
ес,0.004485811896202909
да,0.00444597584369014
ил,0.004426909015137019
од,0.004372432362128103
 р,0.004367665654989823
чт,0.004191297490873458
н ,0.004177678327621229
 е,0.004177337848539924
ит,0.004141587545002823
ан,0.004057829691001614
 у,0.003982243334951744
мо,0.00395466452936598
об,0.003950919259471618
че,0.003924361891129771
ри,0.003922999974804548
ем,0.003914147518690599
ти,0.003906656978901873
до,0.00388861158759267
ле,0.003819494334087608
ак,0.003788510737688787
к ,0.003694878990329713
ас,0.00368636701329707
ль,0.0035930757450193017
ме,0.0035859256843118817
ег,0.003514084598156374
тв,0.0035062535792863424
х ,0.0034722056711557698
ся,0.0034568841124970125
ны,0.0034211338089599115
ой,0.0033469093692352634
аз,0.0033108185866168567
же,0.003293113674388959
  ,0.0032890279254132906
ин,0.0032113986948755857
ис,0.003196077136216828
се,0.0031940342617289936
нн,0.0031630506653301726
ав,0.003162710186248867
 э,0.0031375147342322437
сл,0.0031375147342322437
ви,0.0030867833511176905
бы,0.003079292811328965
им,0.003054097359312341
ск,0.0030275399909704946
 г,0.002956720342058904
с ,0.0029352701599366436
вы,0.0029328868063675036
тр,0.0029168842895461347
ми,0.002891688837529511
сь,0.0028777291951959764
со,0.0028491289523662955
эт,0.0028273382911627293
 л,0.0028242739794309777
ед,0.0027517519351128584
ам,0.0026349676102249953
ие,0.002559381254175125
зн,0.0025546145470368444
вс,0.002523630950638024
ар,0.002504904601166209
ю ,0.002475282921092611
ма,0.002410932374725829
из,0.0023547533263103848
 я,0.0023132148783910865
бо,0.002295850445244495
ди,0.002290062300862297
ну,0.002275762179447457
ей,0.0022270736708207384
ое,0.002200856781560198
ру,0.0021834923484136057
му,0.0020660270653631314
ив,0.0020261910128503615
ад,0.001930516391003453
ки,0.001918259144076447
бе,0.0019114495624503326
ок,0.0018794445288075946
хо,0.001862761053823614
сп,0.0018525466813844424
 ж,0.001843353746189188
ож,0.0018341608109939333
ик,0.0018338203319126277
ты,0.0018338203319126277
ча,0.0018028367355138067
ля,0.001796367632968998
ше,0.0017674269110580115
ия,0.001739848105472248
уд,0.0017313361284396049
га,0.0017211217560004332
их,0.0017071621136668985
чи,0.0016874143269511664
ее,0.0016683474983980459
жи,0.0016445139627066453
ая,0.0016234042596656904
ез,0.0016036564729499585
ду,0.0016033159938686526
оч,0.0015624585041119658
дн,0.0015604156296241316
пе,0.0015559894015671572
ыл,0.0015335177822009794
си,0.0015304534704692278
ши,0.0015008317903956298
еб,0.0014916388552003754
ид,0.0014902769388751526
ры,0.0014742744220537834
оз,0.0014548671144193571
св,0.0014541861562567457
кр,0.0014395455557605996
ек,0.0014323954950531794
ще,0.0014225216016953135
ня,0.0014041357313048044
ае,0.0013625972833855061
мн,0.0013499995573771943
 х,0.0013476162038080542
ый,0.0013244636262792651
гл,0.0013203778773035963
ым,0.0013176540446531505
ьн,0.0013159516492466218
ич,0.0013132278165961762
гд,0.0012836061365225783
дэ,0.001276456075815158
ул,0.001264198828888152
ят,0.0012577297263433433
тс,0.0012533034982863689
 а,0.0012413867304406684
аю,0.0012352581069771653
уж,0.0012304913998388853
мы,0.0012236818182127709
лу,0.0012032530733344273
ум,0.0011926982218139499
з ,0.0011903148682448099
аг,0.0011882719937569757
вн,0.0011777171422364982
оп,0.0011719289978543007
ут,0.0011637574999029635
кт,0.0011613741463338235
лю,0.0011613741463338235
ои,0.0011586503136833777
ьс,0.0011525216902198746
са,0.00113856204788634
аж,0.0011147285121949392
д ,0.00109395928823529
ус,0.0010742115015195581
бр,0.0010711471897878067
ту,0.0010650185663243037
аб,0.001064337608161692
па,0.0010626352127551635
ые,0.0010592304219421062
ку,0.0010541232357225204
жн,0.0010507184449094632
см,0.0010245015556489224
жа,0.0010183729321854194
зв,0.0010163300576975852
рт,0.0010146276622910566
ув,0.001009179996990165
ую,0.0010074776015836363
еч,0.0009982846663883819
лс,0.0009959013128192416
р ,0.0009873893357865986
тн,0.00098568694038007
ых,0.0009775154424287325
бу,0.0009751320888595925
уч,0.0009567462184690835
ев,0.0009495961577616633
вл,0.0009352960363468229
еш,0.0009291674128833198
аш,0.0009189530404441482
дл,0.0009186125613628425
нт,0.000914186333305868
гн,0.0009124839378993394
ий,0.0009009076491349449
жд,0.0008995457328097219
ир,0.0008985242955658047
шь,0.0008736693226304869
це,0.0008719669272239583
ыв,0.0008586882430530351
ял,0.0008481333915325576
рд,0.0008406428517438317
нь,0.000836557102768163
ач,0.0008351951864429401
ци,0.000824299855841157
ах,0.000820554585946794
уг,0.0008174902742150425
ря,0.0008117021298328452
щи,0.0008099997344263166
эн,0.0008065949436132594
ша,0.0008021687155562849
др,0.0007909329058731961
еа,0.0007837828451657758
чн,0.0007831018870031644
ии,0.0007807185334340244
 ф,0.0007739089518079098
дв,0.0007722065564013812
зд,0.0007674398492631011
сс,0.0007592683513117638
ыт,0.0007538206860108722
су,0.0007500754161165092
еп,0.0007415634390838662
бл,0.0007415634390838662
лы,0.0007412229600025605
чу,0.0007402015227586432
би,0.0007371372110268917
пл,0.0007337324202138345
оя,0.000730668108482083
сн,0.0007245394850185799
ву,0.0007201132569616055
вш,0.0007143251125794083
иц,0.0007095584054411282
рн,0.0007013869074897907
ьк,0.0006847034325058103
ги,0.0006843629534245046
гр,0.0006778938508796959
еж,0.000669041394765747
ап,0.0006683604366031356
ук,0.0006642746876274669
иш,0.0006544007942696009
ыс,0.000653038877944378
вр,0.000646910254480875
уп,0.0006452078590743463
эг,0.0006380577983669261
пу,0.0006373768402043147
ош,0.0006258005514399201
ай,0.0006220552815455571
нс,0.0006186504907324999
г ,0.0006152456999194427
тк,0.0006152456999194427
бя,0.0006138837835942197
кл,0.0005978812667728507
зо,0.000597540787691545
юд,0.0005846025826019276
ющ,0.0005801763545449531
ют,0.0005737072520001444
ба,0.0005689405448618643
ян,0.0005600880887479154
пи,0.0005539594652844124
 ш,0.0005502141953900495
иг,0.0005498737163087438
яд,0.0005399998229508777
ех,0.0005379569484630434
ыш,0.0005294449714304003
ды,0.0005195710780725343
яс,0.0005079947893081397
 ц,0.0005035685612511653
уш,0.0005011852076820252
ью,0.0004984613750315794
нц,0.0004981208959502737
гу,0.0004933541888119936
гг,0.0004926732306493821
вз,0.00048382077453543333
ущ,0.00047871358831584745
ещ,0.0004688396949579815
тя,0.00046134915516925554
ьш,0.0004599872388440327
нк,0.00045726340619358687
сч,0.0004531776572179182
уб,0.00044875142916094376
лл,0.00044875142916094376
шл,0.0004463680755918037
ке,0.00044568711742919224
бн,0.0004402394521283007
зу,0.00043649418223393774
лж,0.00043138699601435185
ца,0.0004269607679573775
яв,0.0004184487909247344
мя,0.0004143630419490657
зг,0.00041402256286775994
зм,0.0004024462741033654
иб,0.0003973390878837795
пы,0.0003946152552333337
ям,0.0003929128598268051
ща,0.00039257238074549936
зи,0.00038235800830632765
йс,0.00038201752922502194
рь,0.0003813365710624105
рв,0.0003741865103549903
ох,0.0003738460312736846
зр,0.00037214363586715593
ыб,0.0003707817195419331
дь,0.00036941980321671017
дс,0.0003670364496475701
ур,0.00036635549148495865
зы,0.00036090782618406706
рж,0.0003598863889401499
дя,0.00035784351445231554
ощ,0.0003544387236392583
лн,0.00034899105833836674
зе,0.00034456483028139236
йт,0.000342521955793558
ео,0.00034184099763094654
йн,0.0003367338114113607
юб,0.00033605285324874926
дж,0.00033469093692352635
иж,0.00033264806243569204
ио,0.00031528362928910013
ию,0.00031324075480126576
сд,0.00030813356858167993
бс,0.0002989406333864254
уз,0.00029451440532945094
фи,0.0002931524890042281
кн,0.00028906674002855936
ха,0.0002877048237033365
фо,0.0002866833864594193
зл,0.0002829381165650564
оо,0.00028157620023983347
мп,0.0002706808696380503
