в: 0,03385513109148098
 : 0,21300409087156902
к: 0,023246110424211968
н: 0,05276001889135531
и: 0,05397117669957918
г: 0,015901577301865182
е: 0,06383049744980236
р: 0,03866502893471792
ч: 0,009438911410459803
ь: 0,016891253365642903
п: 0,022117049718817422
о: 0,08988144185968884
й: 0,008096939537288099
д: 0,027811972373873815
т: 0,043441546637244026
с: 0,041628644130260135
м: 0,026319789867503395
х: 0,008642749946208355
б: 0,013337170545905136
а: 0,06072704652966074
л: 0,04223083991200273
у: 0,02132494800140918
з: 0,013485125764190958
ш: 0,006731962432004879
я: 0,01567242714671519
ю: 0,0035211537620095205
ж: 0,007147409858959884
э: 0,003914498122818168
ы: 0,015283593615732331
щ: 0,0026469549417719534
ф: 0,0023898376417020805
ц: 0,002083101213548548
Энтропия:  4,260801787476577
Избыточность: 0,866849944141357
в : 0,0055284755282860734
 к: 0,0073400256034816405
кн: 0,0004510831860546731
ни: 0,006916458491776302
иг: 0,00042086061258901
ге: 0,00024719358595796085
е : 0,016392814064412873
 р: 0,0037566207734633173
ре: 0,005926781981572349
еч: 0,0010316272465070372
чь: 0,000376654460355652
ь : 0,010251767569464556
 п: 0,015457718619721537
по: 0,008732970482018472
ой: 0,003106158819172479
йд: 0,00025576416649299963
де: 0,004444071549010639
ет: 0,0044652724587552085
т : 0,005281281942328113
 в: 0,01495025003541003
 о: 0,010800735806893093
ос: 0,005654778820381382
сн: 0,0012670926696275767
но: 0,009124510687513927
ов: 0,00559478475663611
вн: 0,001189506361626173
ом: 0,004841024752738752
м : 0,008255724471172626
о : 0,019758796798752844
 х: 0,002082199986828371
хо: 0,0026352279729314003
об: 0,0034219170494107502
бб: 0,0005187456639628741
би: 0,001335657313907887
ит: 0,003652420557484688
та: 0,005010180947509254
ах: 0,0010316272465070372
х : 0,0039934394461420206
  : 0,05743551991396941
 ч: 0,003212163367895327
чи: 0,0013117499050469893
ат: 0,003056539668706465
те: 0,004505418862314075
ел: 0,00483019875627344
ль: 0,004729156122597193
 у: 0,004001558943491005
уз: 0,00027741615942362393
зн: 0,0013703907192340967
на: 0,00950612706291618
ае: 0,0008340528110150905
 н: 0,015870910818147618
не: 0,009094739197234318
ем: 0,003853603658465072
ма: 0,0022026391975049687
ал: 0,008314816368545789
ло: 0,0055406547743095495
 и: 0,009464176326613095
и : 0,01852779078400964
их: 0,0019103372929415406
б : 0,0002282480921436646
ис: 0,002662744047280735
ст: 0,009124510687513927
то: 0,00937576402214638
ор: 0,006860073093519469
ри: 0,004304686844519745
ии: 0,00032072014528487254
 а: 0,0023880343869734392
а : 0,01477252326010449
ко: 0,007124858923733561
ол: 0,0059741457161080905
ли: 0,007731114725791042
 з: 0,005130169074999797
за: 0,004545114182686886
оч: 0,0014412107794446805
че: 0,002446224117974492
ть: 0,0048631278288554305
 б: 0,005693120891196029
бо: 0,002148509215178408
ьш: 0,0006888040251054858
ше: 0,0019062775442670484
пу: 0,0008584113030620429
ус: 0,0011692076182537126
аг: 0,0013252824006286296
гл: 0,0014628627723753049
ля: 0,0015264655016090137
ян: 0,0005372400745911156
лу: 0,001524661168864795
ую: 0,0006152774657785741
ю : 0,001755164676938733
гу: 0,000634674042778925
у : 0,005083256423650111
ап: 0,0007758630800140377
па: 0,001404673041374252
ад: 0,0026496626348851498
дн: 0,0020691185744327856
ог: 0,0042239429542159585
го: 0,007406785915017732
кр: 0,0017750123371251386
ро: 0,008667112336854488
ое: 0,001494438595399132
чт: 0,001794859997311544
из: 0,0018868809672666976
з : 0,001454292191840266
ее: 0,0008069878198518101
уж: 0,0012107072713707426
же: 0,0027809278420270595
уб: 0,00047363734535740674
бл: 0,000676173695895955
ик: 0,0018855277177085336
ва: 0,004552331513663761
сь: 0,0034819111131560217
иж: 0,00022599267621339122
жк: 8,20971398619505e-05
ке: 0,0004375506904730329
 э: 0,0025671144118371444
эт: 0,0016663012892859624
ач: 0,0008385636428756372
ча: 0,0018530497283125971
ьн: 0,0009463725243427041
ны: 0,0035590463379713707
ые: 0,001231006014743203
 г: 0,004584358419873643
ла: 0,004283034851589121
ав: 0,002693868787118508
вы: 0,0019901790168732176
ы : 0,004778324189877152
пи: 0,001254011257231991
са: 0,0014705311865382343
ан: 0,0029951923554030293
нн: 0,0020560371620371998
ам: 0,003376808730805283
ме: 0,0036185893185305875
ен: 0,005670566731893295
ты: 0,0015436066626790914
ым: 0,001132669880183284
ве: 0,00497409429262488
ес: 0,003871646985907259
 м: 0,006166758236553436
ми: 0,002929334210239047
ир: 0,0012648372536973034
р : 0,0013112988218609346
ил: 0,005365183414934281
ьб: 0,0002544109169348356
пе: 0,0022378236860172334
ер: 0,006190665645414334
рв: 0,0003599643824716291
ас: 0,003743088277881677
оя: 0,000560245317079904
ящ: 0,0002277970089576099
ще: 0,0012490493421853897
му: 0,0014258739511188215
пр: 0,005740935708917825
сл: 0,003006469435054396
ви: 0,0025269680082782788
ив: 0,0017637352574737717
вш: 0,0006617390339422054
ши: 0,001752458177822405
им: 0,0025684676613953084
мс: 0,0001272054584674178
ся: 0,0040574932585617845
я : 0,009707761247082619
он: 0,005929939563874732
н : 0,004303333594961581
аз: 0,002726346776514444
зв: 0,0009287802800865719
л : 0,00736799276101703
ти: 0,0031246532298007204
 ф: 0,0014457216113052272
фр: 0,000963062602226727
ра: 0,007520909961089564
гм: 1,4885745139804211e-05
нт: 0,00035410030105291837
 т: 0,008281887295963799
ту: 0,0011583816217884005
уд: 0,0016748718698210011
да: 0,00514776131925593
бр: 0,0012589731722785927
тн: 0,0009409595261100481
от: 0,005734620544313059
тв: 0,0019558966947330627
ву: 0,0005300227436142408
ют: 0,00038251854177436277
ут: 0,0016329211335179166
еш: 0,0008656286340389176
во: 0,005745446540778371
ок: 0,0021724166240393054
к : 0,003618138235344533
оз: 0,0012012345244635943
вр: 0,0008354060605732545
ащ: 0,00034327430458760624
од: 0,005521258197309199
кл: 0,00061392421622041
лю: 0,000700983271128962
юч: 7,262439295480237e-05
вл: 0,0006915105242218139
ле: 0,0040998950780509235
ек: 0,0008764546305042298
 с: 0,015120759479738696
со: 0,0021624927939461027
й : 0,0062208882188799965
ич: 0,000612570966662246
ай: 0,0005900168073595124
йш: 8,751013809460659e-05
ие: 0,0017280996857754526
бы: 0,002802579834957684
ыт: 0,0006067068852435353
ия: 0,0008200692322473957
эп: 5,187456639628741e-05
ох: 0,0009039707048535649
хи: 0,00024042733816714075
мн: 0,0017375724326826006
зм: 0,00020975368151542298
чн: 0,0006612879507561508
 ж: 0,0012964130767211305
жи: 0,0012634840041391394
нь: 0,0009950895084366088
ях: 0,00024448708684163284
сс: 0,0005597942338938493
ск: 0,0028251339942604176
ка: 0,005184750140512413
ги: 0,0009720842659478205
 д: 0,007011185960847784
вс: 0,0025179463445571854
се: 0,0029988010208914667
оэ: 4,961915046601404e-05
аш: 0,0007199287649432583
ей: 0,0015589434910049502
йт: 0,0002683944957025305
бе: 0,001875152804429276
ез: 0,0011128222199968784
ых: 0,001102447306717621
св: 0,0011615392040907832
ед: 0,0028386664898420576
ий: 0,0010117795863206318
ар: 0,002637032305675619
ао: 3,7439904442537864e-05
ж : 0,00025711741605116364
до: 0,0051671578962562805
мо: 0,003170663714778297
д : 0,0016748718698210011
еп: 0,0010009535898553195
ый: 0,0014236185351885482
др: 0,0013365594802799963
ев: 0,0016162310556338936
ош: 0,0006784291118262283
шл: 0,0005868592250571297
ьм: 0,00024719358595796085
ег: 0,002776417010166513
ди: 0,002217073859458718
 е: 0,0028923453889825638
уч: 0,0007609773348742335
тр: 0,0028842258916335797
мл: 0,000444316938263853
рн: 0,0015765357352610825
 л: 0,0026929666207463985
юб: 0,00018223760716608794
вь: 0,00023681867267870337
ух: 0,0003771055435417067
ож: 0,0018449302309636129
зе: 0,0006648966162445881
дл: 0,0006418913737557998
тщ: 1,7141161070077578e-05
ща: 0,00042492036126350204
аб: 0,0005304738268002956
тл: 0,00018133544079397857
зд: 0,0009964427579947728
як: 0,00011818379474632435
ки: 0,0024737401923238273
сп: 0,001528720917539287
ьк: 0,0009581006871801257
ры: 0,0012950598271629665
ку: 0,000987872177459734
ех: 0,0003983064532862763
дя: 0,0002846334904004987
иц: 0,0004005618692165497
цы: 0,00014209120360722202
ру: 0,0024399089533697267
тк: 0,00043664852410092356
ац: 2,9771490279608422e-05
цк: 4,059748674492058e-06
нк: 0,00017998219123581456
уг: 0,0009937362588784448
аю: 0,0007699989985953269
рж: 0,0002431338372834688
жа: 0,0009729864323199299
с : 0,0030448115058690434
рз: 4,6010484977576654e-05
зи: 0,0002819269912841707
дп: 6,495597879187293e-05
ая: 0,0014560965245844846
вя: 0,00018629735584058
яз: 0,0002805737417260067
зы: 0,0003937956214257296
ыв: 0,0007722544145256004
ьс: 0,0008412701419919654
йч: 0,00016825402839839307
ша: 0,0007632327508045069
дк: 0,00024042733816714075
чу: 0,00048040359314822684
зр: 0,00026343258065592907
дв: 0,0006757226127099003
вк: 0,00011953704430448837
см: 0,0007880423260375139
ря: 0,0010853061456475434
лн: 0,00039785537010022165
ою: 0,0001727648602589398
ум: 0,0013956513776531585
сч: 0,0002941062373076469
сш: 6,224947967554488e-05
шу: 0,0001957701027477281
лы: 0,0008372103933174732
ыш: 0,0004407082727754156
ык: 0,0002548620001208903
ющ: 0,00029230190456342814
щу: 0,00013667820537456595
юс: 0,00013352062307218324
уп: 0,0005440063223819357
пь: 4,375506904730329e-05
ак: 0,00323561969357017
иб: 0,00042176277896111935
бу: 0,0007185755153850942
дь: 0,0005173924144047101
юд: 0,0003689860461927226
лш: 3,4282322140155156e-05
еб: 0,0011380828784159401
бс: 8,796122128066125e-05
еу: 6,946681065241965e-05
ул: 0,0016929151972631881
ью: 0,0003116984815637791
бя: 0,00039469778779783896
ыл: 0,0017244910202870152
рс: 0,00015742803193308092
еж: 0,0007609773348742335
жн: 0,0006996300215707979
ци: 8,615688853644256e-05
ям: 0,0004461212710080717
шо: 0,00021246018063175102
кт: 0,0003807142090301441
зк: 0,00017186269388683046
жб: 3,157582302382712e-05
ук: 0,0006928637737799779
юж: 5,773864781499815e-05
йс: 0,0004140943647981899
ня: 0,0013311464820473403
ят: 0,0010104263367624678
гн: 0,0005169413312186554
яж: 0,00016960727795655708
рк: 0,0005011534197067418
фу: 4,285290267519394e-05
ыр: 0,00016193886379362764
ин: 0,003300124589175988
ну: 0,002976697944774788
хф: 4,5108318605467307e-07
ба: 0,0005940765560340045
нд: 0,001125903632392464
сы: 0,00031485606386616184
ын: 0,0002508022514463982
нг: 0,00026613907977225714
гр: 0,0007957107402004433
вт: 0,00017366702663104913
г : 0,0009215629491096971
сх: 0,00016644969565417437
вп: 0,0003468829700760436
яв: 0,00024719358595796085
 ш: 0,0008561558871317696
нс: 0,0001998298514222202
 я: 0,0017939578309394348
яр: 8,390147260616919e-05
 ц: 0,00025576416649299963
цв: 8,435255579222387e-05
лт: 3,969532037281123e-05
ув: 0,0005652072321265054
шв: 7,217330976874769e-06
дм: 2,0749826558514962e-05
зу: 0,0002932040709355375
ур: 0,0005552834020333025
рч: 0,00011818379474632435
оо: 0,00014389553635144072
бщ: 0,00010284696642046546
лк: 0,00027741615942362393
шт: 2,6162824791171038e-05
вц: 1,8494410628241597e-05
ца: 0,0005494193206145918
зо: 0,0005196478303349834
шь: 0,0005728756462894349
ду: 0,0015914214804008866
уш: 0,0005349846586608423
ощ: 0,00030403006740084966
ыб: 0,00021200909744569635
аж: 0,000936899777435556
оп: 0,001237772262534023
ды: 0,000865177550852863
ыч: 0,00013306953988612857
гк: 0,00012765654165347248
рш: 0,00020388960009671224
мы: 0,0011164308854853158
лг: 0,0002508022514463982
эл: 0,0006545217029653306
ьф: 0,0007736076640837644
фо: 0,00020885151514331364
щи: 0,0006703096144772442
ид: 0,0014141457882814001
гд: 0,0010347848288094201
дс: 0,00019171035407323606
рь: 0,0005755821454057629
иш: 0,00060715796842959
мя: 0,0004551429347291651
ял: 0,0008656286340389176
фы: 9,788505137386405e-05
тс: 0,001059594404042427
фи: 0,00019216143725929072
ср: 0,0003455297205178796
мь: 0,00012991195758374586
ье: 0,00040823028337947916
ещ: 0,0007095538516640007
пл: 0,0007086516852918914
вд: 0,0002936551541215922
ья: 0,00048581659138088293
рт: 0,0003635730479600665
хв: 0,00024042733816714075
еа: 0,00010825996465312154
уй: 0,00012900979121163652
си: 0,0012007834412775397
хр: 0,0001926125204453454
яд: 0,0006752715295238456
ха: 0,0005038599188230699
чк: 0,0001605856142354636
яс: 0,0004416104391475249
ио: 0,000117281628374215
рх: 0,0001759224425613225
уи: 0,00013036304076980053
жд: 0,0007889444924096232
аи: 0,00011863487793237902
мг: 6,179839648949021e-05
еи: 6,495597879187293e-05
эр: 7,352655932691172e-05
иа: 0,00011863487793237902
шк: 0,00024990008507428887
су: 0,0006382827082673624
ущ: 0,0002963616532379202
ьи: 4,826590090785002e-05
хн: 0,000304932233772959
лм: 0,00014795528502593278
вз: 0,0004492788533104544
зг: 0,0003554535506110824
пк: 4,961915046601404e-05
ыс: 0,0006667009489888068
бк: 6,946681065241965e-05
дг: 2,1200909744569635e-05
шн: 0,00034237213821549685
га: 0,001193566110300665
ию: 0,0001592323646772996
яч: 7,127114339663834e-05
 ю: 0,00017366702663104913
юг: 9,788505137386405e-05
рб: 5,9542980559216845e-05
ун: 0,00032072014528487254
зь: 0,00016554752928206503
бн: 0,00027696507623756927
дш: 5,9542980559216845e-05
тч: 9,3825302699372e-05
зя: 0,0002670412461443665
яе: 8,88633876527706e-05
фа: 0,000378007709913816
ьц: 0,00031891581254065387
бж: 1,6238994697968232e-05
зл: 0,00037304579486721465
уц: 1,2179246023476173e-05
це: 0,000585054892312911
тя: 0,0004961915046601404
лс: 0,0018386150663588475
ео: 0,0002778672426096786
лф: 8,119497348984116e-06
ои: 0,0009274270305284079
яц: 2,6162824791171038e-05
чо: 5,9091897373162175e-05
бм: 2,4358492046952346e-05
жь: 3,653773807042852e-05
нц: 0,0002832802408423347
зб: 0,00012765654165347248
вм: 0,0001326184567000739
ню: 0,00014209120360722202
юю: 2,3456325674843e-05
йн: 0,0003265842267035833
ец: 0,00027922049216784267
ц : 0,0002882421558889361
зю: 2,7064991163280385e-06
оц: 5,277673276839675e-05
гг: 2,3005242488788327e-05
тд: 0,00014524878590960473
ьз: 0,0001524661168864795
ею: 8,931447083882528e-05
уя: 4,1950736303084594e-05
оу: 4,6010484977576654e-05
дд: 2,932040709355375e-05
яя: 6,811356109425564e-05
яг: 0,00010239588323441079
гч: 3,338015576804581e-05
хл: 0,0001141240460718323
сю: 0,00015697694874702622
тт: 6,54070619779276e-05
йк: 3,202690620988179e-05
рп: 5,548323188472479e-05
ыз: 3,7439904442537864e-05
бх: 2,8869323907499076e-05
рд: 0,00045875160021760253
чш: 0,0001375803717466753
дх: 4,646156816363133e-05
кб: 2,2554159302733655e-06
мб: 5,9542980559216845e-05
пн: 0,00011457512925788697
шм: 1,3532495581640192e-05
дб: 1,9396577000350943e-05
зж: 5,412998232656077e-05
хс: 4,5559401791521985e-05
ау: 0,0001511128673283155
рц: 8,570580535038788e-05
рю: 8,20971398619505e-05
бв: 1,4434661953749538e-05
дч: 4,1499653117029924e-05
ип: 0,0004492788533104544
ищ: 0,0002178731788644071
лж: 0,0002079493487712043
хе: 9,202096995515331e-05
щь: 6,676031153609162e-05
ыд: 6,901572746636498e-05
яи: 9,653180181570005e-05
ьд: 7,533089207113041e-05
ьщ: 3,6086654884373845e-06
пы: 0,0003252309771454193
чм: 1,3532495581640193e-06
кг: 4,5108318605467307e-07
кс: 8,20971398619505e-05
вх: 3,2929072581991133e-05
фе: 5,0070233652068715e-05
рм: 0,00015472153281675287
вч: 2,796715753538973e-05
лл: 0,00012675437528136314
лч: 0,0001456998690956594
тю: 9,021663721093462e-06
юр: 1,1277079651366827e-05
мэ: 3,834207081464721e-05
тм: 3,608665488437385e-05
рр: 0,00028643782314471744
иф: 4,510831860546731e-05
яп: 1,8043327442186924e-05
кц: 6,766247790820096e-06
дц: 0,00019351468681745476
ып: 0,00011683054518816033
цо: 0,0002643347470280384
гэ: 0,0004551429347291651
эн: 0,0005778375613360362
ф : 0,0004064259506352604
мп: 2,029874337246029e-05
тп: 0,000117281628374215
пя: 0,00018719952221268933
рл: 0,00038432287451858145
мк: 0,00014885745139804212
сж: 3,067365665171777e-05
ыи: 5,412998232656077e-06
нч: 0,0001795311080497599
дт: 0,00015562369918886221
тг: 8,570580535038789e-06
ш : 8,390147260616919e-05
мр: 0,00022328617709706317
жу: 0,00017321594344499446
мч: 8,70590549085519e-05
гс: 1,7141161070077578e-05
юх: 2,1200909744569635e-05
ч : 0,00012900979121163652
ыг: 9,833613455991874e-05
уе: 0,00010329804960652013
сд: 0,0001709605275147211
лр: 0,00010780888146706687
сэ: 0,0005818973100105283
эм: 0,0006062558020574806
иу: 8,119497348984116e-06
сц: 4,01464035588659e-05
ьч: 5,36788991405061e-05
щн: 2,8869323907499076e-05
щ : 6,134731330343554e-05
пю: 1,2630329209530846e-05
юш: 1,9847660186405616e-05
юн: 3,112473983777244e-05
мм: 1,4885745139804211e-05
чл: 2,0749826558514962e-05
яю: 7,89395575595678e-05
кж: 1,2179246023476173e-05
бь: 9,698288500175472e-05
пт: 8,480363897827854e-05
иэ: 8,390147260616919e-05
 щ: 7,0368977024529e-05
дз: 3,383123895410048e-05
тб: 3,2929072581991133e-05
яй: 2,5711741605116365e-05
мц: 1,17281628374215e-05
яб: 3,0222573465663095e-05
эд: 4,465723541941264e-05
хэ: 3,653773807042852e-05
мф: 3,1575823023827115e-06
оф: 2,480957523300702e-05
йм: 5,277673276839675e-05
вв: 5,548323188472479e-05
дэ: 1,1277079651366827e-05
лп: 2,1200909744569635e-05
хт: 1,578791151191356e-05
эк: 2,1200909744569635e-05
э : 6,450489560581826e-05
кк: 5,86408141871075e-06
сг: 6,766247790820096e-05
ьж: 4,5108318605467307e-07
рг: 0,0001623899469796823
ьт: 5,187456639628741e-05
лд: 0,00014164012042116735
нр: 4,961915046601404e-05
лз: 4,916806727995937e-05
йе: 7,217330976874769e-06
жж: 1,4885745139804211e-05
рф: 2,3907408860897673e-05
кв: 7,352655932691172e-05
ьв: 5,412998232656077e-06
ея: 0,0001646453629099557
ьо: 8,570580535038789e-06
хм: 5,412998232656077e-05
дж: 3,157582302382712e-05
нз: 2,796715753538973e-05
дю: 1,759224425613225e-05
юк: 8,570580535038789e-06
фл: 3,112473983777244e-05
эв: 1,8043327442186923e-06
ху: 0,00015472153281675287
юм: 1,1277079651366827e-05
ьг: 3,6086654884373845e-06
вщ: 4,5108318605467307e-07
эс: 1,6690077884022905e-05
бд: 1,7141161070077578e-05
эх: 3,7439904442537864e-05
жм: 3,6086654884373845e-06
мз: 4,5108318605467307e-07
аф: 2,3005242488788327e-05
фт: 1,8043327442186923e-06
нв: 1,1277079651366827e-05
зт: 1,2179246023476173e-05
цу: 7,89395575595678e-05
жо: 1,894549381429627e-05
тш: 7,668414162929443e-06
яш: 1,0374913279257481e-05
лв: 4,736373453574068e-05
рщ: 1,759224425613225e-05
хь: 2,2554159302733655e-06
уф: 4,059748674492058e-06
тц: 3,202690620988179e-05
жл: 3,1575823023827115e-06
гб: 8,119497348984116e-06
сб: 5,548323188472479e-05
пп: 0,0002981659859821389
мд: 9,472746907148135e-06
тэ: 9,472746907148135e-06
ыц: 2,029874337246029e-05
